year,journal,baseline_if,filtered_rif,weighted_rif,stability_threshold,model
2019,Frontiers in Aging Neuroscience,0.3571,0.0952,0.2014,1.0,node2vec
2019,Frontiers in Immunology,0.2459,0.0738,0.18,1.0,node2vec
2019,Frontiers in Microbiology,0.4651,0.1512,0.2976,1.0,node2vec
2019,Frontiers in Molecular Neuroscience,0.2273,0.1818,0.1818,1.0,node2vec
2019,Frontiers in Neurology,0.3111,0.0889,0.1079,1.0,node2vec
2019,Frontiers in Neuroscience,0.4444,0.25,0.4081,1.0,node2vec
2019,Frontiers in Oncology,0.1481,0.1111,0.1373,1.0,node2vec
2019,Frontiers in Pharmacology,0.4815,0.1667,0.2682,1.0,node2vec
2019,Frontiers in Physiology,0.5952,0.3333,0.4883,1.0,node2vec
2019,Frontiers in Psychology,0.3571,0.0,0.2063,1.0,node2vec
2019,Frontiers in Public Health,0.2857,0.0476,0.1567,1.0,node2vec
2019,Gastric Cancer,0.76,0.24,0.5605,1.0,node2vec
2019,Gastroenterology,1.0769,0.4154,0.7475,1.0,node2vec
2019,Gastrointestinal Endoscopy,0.6623,0.2208,0.4508,1.0,node2vec
2019,Genetics in Medicine,0.6486,0.4054,0.5244,1.0,node2vec
2019,Global Spine Journal,0.1852,0.037,0.1166,1.0,node2vec
2019,Gut,0.9457,0.2946,0.5903,1.0,node2vec
2019,Gynecologic Oncology,0.5345,0.2069,0.3528,1.0,node2vec
2019,Haematologica,0.623,0.2787,0.4289,1.0,node2vec
2019,Health Affairs,1.7917,0.3333,0.9843,1.0,node2vec
2019,Health and Quality of Life Outcomes,0.2069,0.0345,0.1146,1.0,node2vec
2019,Heart,0.6087,0.2609,0.4194,1.0,node2vec
2019,Heart Rhythm,1.4528,0.5849,1.1382,1.0,node2vec
2019,Hepatology,1.2048,0.5571,0.8689,1.0,node2vec
2019,Human Brain Mapping,1.0741,0.4815,0.7837,1.0,node2vec
2019,Human Molecular Genetics,0.7083,0.3958,0.5759,1.0,node2vec
2019,Human Reproduction,0.7172,0.2424,0.5105,1.0,node2vec
2019,Hypertension,0.5185,0.1975,0.3415,1.0,node2vec
2019,IEEE Access,0.6053,0.2632,0.4219,1.0,node2vec
2019,IEEE Journal of Biomedical and Health Informatics,0.625,0.225,0.4744,1.0,node2vec
2019,IEEE Transactions on Biomedical Engineering,0.6471,0.2353,0.469,1.0,node2vec
2019,IEEE Transactions on Medical Imaging,1.675,0.875,1.228,1.0,node2vec
2019,Immunity,1.4444,0.6111,1.0802,1.0,node2vec
2019,Industrial Crops and Products,0.4688,0.125,0.3353,1.0,node2vec
2019,Inflammatory Bowel Diseases,0.25,0.1,0.191,1.0,node2vec
2019,Injury,0.32,0.0,0.1023,1.0,node2vec
2019,Intensive Care Medicine,1.44,0.3867,0.7749,1.0,node2vec
2019,International Immunopharmacology,0.36,0.16,0.2584,1.0,node2vec
2019,International Journal of Behavioral Nutrition and Physical Activity,0.8958,0.2083,0.3828,1.0,node2vec
2019,International Journal of Biological Macromolecules,0.3333,0.1467,0.226,1.0,node2vec
2019,International Journal of COPD,0.6,0.15,0.3105,1.0,node2vec
2019,International Journal of Cancer,0.6353,0.1412,0.3339,1.0,node2vec
2019,International Journal of Cardiology,0.5424,0.2034,0.3757,1.0,node2vec
2019,International Journal of Drug Policy,2.1026,1.5897,1.8711,1.0,node2vec
2019,International Journal of Environmental Research and Public Health,0.3469,0.2449,0.3125,1.0,node2vec
2019,International Journal of Epidemiology,0.4571,0.0571,0.1918,1.0,node2vec
2019,International Journal of Gynecology & Obstetrics,0.4762,0.2857,0.4193,1.0,node2vec
2019,International Journal of Molecular Medicine,0.1429,0.0,0.0864,1.0,node2vec
2019,International Journal of Molecular Sciences,0.4375,0.1375,0.2746,1.0,node2vec
2019,International Journal of Nanomedicine,0.4516,0.0645,0.2019,1.0,node2vec
2019,International Journal of Obesity,0.4286,0.2286,0.3556,1.0,node2vec
2019,International Journal of Pharmaceutics,0.1379,0.0,0.1055,1.0,node2vec
2019,International Journal of Radiation Oncology*Biology*Physics,0.593,0.186,0.4119,1.0,node2vec
2019,International Journal of Sports Physiology and Performance,1.5938,0.75,1.2324,1.0,node2vec
2019,International Journal of Stroke,1.6,1.1,1.5067,1.0,node2vec
2019,International Orthopaedics,0.5652,0.087,0.3415,1.0,node2vec
2019,Investigative Ophthalmology & Visual Science,1.3295,0.7273,1.086,1.0,node2vec
2019,JACC Heart Failure,0.6111,0.2222,0.4201,1.0,node2vec
2019,JACC. Cardiovascular imaging,0.5758,0.2121,0.3762,1.0,node2vec
2019,JACC. Clinical electrophysiology,0.425,0.1,0.2496,1.0,node2vec
2019,JACC: Cardiovascular Interventions,1.05,0.59,0.8235,1.0,node2vec
2019,JAIDS Journal of Acquired Immune Deficiency Syndromes,1.0714,0.6071,0.9606,1.0,node2vec
2019,JAMA,2.1404,0.7164,1.3676,1.0,node2vec
2019,JAMA Cardiology,1.2159,0.5341,0.9064,1.0,node2vec
2019,JAMA Dermatology,0.6071,0.1964,0.3337,1.0,node2vec
2019,JAMA Internal Medicine,1.25,0.5109,0.7967,1.0,node2vec
2019,JAMA Network Open,0.1077,0.0769,0.105,1.0,node2vec
2019,JAMA Neurology,1.3769,0.5846,1.0306,1.0,node2vec
2019,JAMA Oncology,1.5404,0.4658,1.0778,1.0,node2vec
2019,JAMA Ophthalmology,1.2273,0.7576,1.0129,1.0,node2vec
2019,JAMA Pediatrics,1.05,0.4375,0.6646,1.0,node2vec
2019,JAMA Psychiatry,1.6714,0.5714,1.0925,1.0,node2vec
2019,JAMA Surgery,1.2469,0.5062,0.9423,1.0,node2vec
2019,JCI Insight,0.7778,0.3072,0.5442,1.0,node2vec
2019,JMIR mhealth and uhealth,0.5294,0.1765,0.3419,1.0,node2vec
2019,JNCI Journal of the National Cancer Institute,1.125,0.2361,0.5091,1.0,node2vec
2019,Journal for ImmunoTherapy of Cancer,1.2653,0.7551,0.9676,1.0,node2vec
2019,Journal of Adolescent Health,0.6,0.35,0.4957,1.0,node2vec
2019,Journal of Affective Disorders,0.0682,0.0,0.0,1.0,node2vec
2019,Journal of Agricultural and Food Chemistry,0.36,0.04,0.1793,1.0,node2vec
2019,Journal of Allergy and Clinical Immunology,0.7273,0.1455,0.3999,1.0,node2vec
2019,Journal of Alzheimer s Disease,0.7121,0.1818,0.4475,1.0,node2vec
2019,Journal of Antimicrobial Chemotherapy,1.36,0.92,1.0787,1.0,node2vec
2019,Journal of Applied Physiology,0.4762,0.1905,0.392,1.0,node2vec
2019,Journal of Biological Chemistry,0.8194,0.4028,0.5452,1.0,node2vec
2019,Journal of Biomechanics,0.25,0.0,0.0433,1.0,node2vec
2019,Journal of Bone and Joint Surgery,0.8056,0.3056,0.5405,1.0,node2vec
2019,Journal of Bone and Mineral Research,1.0,0.4792,0.8036,1.0,node2vec
2019,Journal of Cachexia Sarcopenia and Muscle,2.0,0.8511,1.4201,1.0,node2vec
2019,Journal of Cancer Research and Clinical Oncology,0.5714,0.2381,0.4506,1.0,node2vec
2019,Journal of Cataract & Refractive Surgery,0.5714,0.1429,0.3817,1.0,node2vec
2019,Journal of Cellular Physiology,0.2647,0.0294,0.1815,1.0,node2vec
2019,Journal of Cellular and Molecular Medicine,0.4138,0.0345,0.1954,1.0,node2vec
2019,Journal of Clinical Investigation,0.9765,0.3118,0.5908,1.0,node2vec
2019,Journal of Clinical Medicine,0.0909,0.0909,0.0909,1.0,node2vec
2019,Journal of Clinical Microbiology,1.1702,0.8511,1.0494,1.0,node2vec
2019,Journal of Clinical Oncology,2.4469,0.8142,1.5287,1.0,node2vec
2019,Journal of Controlled Release,0.2667,0.0667,0.1656,1.0,node2vec
2019,Journal of Critical Care,0.2174,0.0,0.1171,1.0,node2vec
2019,Journal of Experimental & Clinical Cancer Research,0.2,0.1429,0.1917,1.0,node2vec
2019,Journal of Functional Foods,0.2778,0.1111,0.1435,1.0,node2vec
2019,Journal of General Internal Medicine,0.9,0.25,0.72,1.0,node2vec
2019,Journal of Glaucoma,1.6,1.1,1.4228,1.0,node2vec
2019,Journal of Hematology & Oncology,0.6207,0.069,0.3491,1.0,node2vec
2019,Journal of Hepatology,1.9355,1.0452,1.5205,1.0,node2vec
2019,Journal of Investigative Dermatology,0.5741,0.2407,0.4268,1.0,node2vec
2019,Journal of Lipid Research,0.4348,0.1739,0.2958,1.0,node2vec
2019,Journal of Magnetic Resonance Imaging,1.1136,0.25,0.6629,1.0,node2vec
2019,Journal of Medical Internet Research,0.3585,0.0943,0.1677,1.0,node2vec
2019,Journal of Medicinal Chemistry,0.44,0.16,0.3044,1.0,node2vec
2019,Journal of Neuro-Oncology,0.4118,0.1765,0.2918,1.0,node2vec
2019,Journal of NeuroInterventional Surgery,0.9762,0.4048,0.8003,1.0,node2vec
2019,Journal of Neuroinflammation,0.3538,0.1077,0.2786,1.0,node2vec
2019,Journal of Neurology,0.5172,0.1724,0.3371,1.0,node2vec
2019,Journal of Neurology Neurosurgery & Psychiatry,0.6833,0.3167,0.5272,1.0,node2vec
2019,Journal of Neuroscience,1.0714,0.4714,0.7923,1.0,node2vec
2019,Journal of Neurosurgery Spine,0.5926,0.037,0.3423,1.0,node2vec
2019,Journal of Neurotrauma,0.6667,0.2549,0.4892,1.0,node2vec
2019,Journal of Nuclear Medicine,1.6944,1.0648,1.4493,1.0,node2vec
2019,Journal of Nutrition,0.9259,0.2593,0.5434,1.0,node2vec
2019,Journal of Orthopaedic and Sports Physical Therapy,0.7308,0.2308,0.3215,1.0,node2vec
2019,Journal of Pain,0.5357,0.3571,0.3909,1.0,node2vec
2019,Journal of Pain and Symptom Management,0.48,0.04,0.2048,1.0,node2vec
2019,Journal of Pineal Research,1.381,1.0476,1.2392,1.0,node2vec
2019,Journal of Shoulder and Elbow Surgery,0.3617,0.1064,0.2233,1.0,node2vec
2019,Journal of Sports Sciences,0.7143,0.4286,0.5879,1.0,node2vec
2019,Journal of Substance Abuse Treatment,0.85,0.3,0.5891,1.0,node2vec
2019,Journal of Surgical Oncology,0.5455,0.0909,0.266,1.0,node2vec
2019,Journal of Thoracic Disease,0.7727,0.1364,0.3092,1.0,node2vec
2019,Journal of Thoracic Oncology,1.0167,0.525,0.797,1.0,node2vec
2019,Journal of Thoracic and Cardiovascular Surgery,0.2985,0.0448,0.1857,1.0,node2vec
2019,Journal of Thrombosis and Haemostasis,0.4074,0.2222,0.3177,1.0,node2vec
2019,Journal of Translational Medicine,0.2759,0.2069,0.2291,1.0,node2vec
2019,Journal of Vascular Surgery,0.4194,0.0323,0.1769,1.0,node2vec
2019,Journal of Virology,0.7326,0.3605,0.557,1.0,node2vec
2019,Journal of clinical lipidology,0.6,0.25,0.4292,1.0,node2vec
2019,Journal of neurosurgery,0.493,0.169,0.2845,1.0,node2vec
2019,Journal of science and medicine in sport,0.5909,0.1364,0.3597,1.0,node2vec
2019,Journal of the American Academy of Dermatology,1.0208,0.4375,0.8368,1.0,node2vec
2019,Journal of the American Chemical Society,0.7174,0.3696,0.5562,1.0,node2vec
2019,Journal of the American College of Cardiology,1.5215,0.5767,0.9945,1.0,node2vec
2019,Journal of the American College of Radiology,1.2069,0.4828,0.9736,1.0,node2vec
2019,Journal of the American College of Surgeons,0.7381,0.4524,0.6501,1.0,node2vec
2019,Journal of the American Geriatrics Society,0.7097,0.2097,0.4821,1.0,node2vec
2019,Journal of the American Heart Association,0.8945,0.2752,0.5491,1.0,node2vec
2019,Journal of the American Medical Directors Association,1.3585,0.434,1.0257,1.0,node2vec
2019,Journal of the American Society of Nephrology,0.5876,0.1649,0.3388,1.0,node2vec
2019,Journal of the European Academy of Dermatology and Venereology,0.4091,0.1364,0.2045,1.0,node2vec
2019,Journal of the International AIDS Society,1.3548,0.5484,1.0698,1.0,node2vec
2019,Journal of the National Comprehensive Cancer Network,2.6122,0.7755,1.528,1.0,node2vec
2019,Kidney International,0.7222,0.1778,0.4479,1.0,node2vec
2019,Knee Surgery Sports Traumatology Arthroscopy,0.6316,0.2807,0.4468,1.0,node2vec
2019,LWT,0.4333,0.2333,0.2611,1.0,node2vec
2019,Lara D. Veeken,0.5606,0.1818,0.331,1.0,node2vec
2019,Leukemia,1.0396,0.4752,0.784,1.0,node2vec
2019,Life Sciences,0.2381,0.0,0.177,1.0,node2vec
2019,Lipids in Health and Disease,0.32,0.16,0.2407,1.0,node2vec
2019,Liver International,1.0714,0.3214,0.8138,1.0,node2vec
2019,Liver Transplantation,1.2,0.65,1.0023,1.0,node2vec
2019,Lung Cancer,1.5128,0.7949,1.1295,1.0,node2vec
2019,MMWR Morbidity and Mortality Weekly Report,3.4825,1.7544,2.718,1.0,node2vec
2019,Magnetic Resonance in Medicine,1.75,0.8542,1.2708,1.0,node2vec
2019,Malaria Journal,0.7808,0.3288,0.5932,1.0,node2vec
2019,Materials Science and Engineering C,0.2308,0.0385,0.1013,1.0,node2vec
2019,Medical Image Analysis,2.04,0.4,1.1216,1.0,node2vec
2019,Medical Physics,1.65,0.55,0.9789,1.0,node2vec
2019,Medical Teacher,1.0,0.7097,0.9278,1.0,node2vec
2019,Medicine,0.3108,0.1216,0.1789,1.0,node2vec
2019,Medicine & Science in Sports & Exercise,0.6724,0.2414,0.4159,1.0,node2vec
2019,Menopause The Journal of The North American Menopause Society,0.9583,0.3333,0.7062,1.0,node2vec
2019,Microbiome,0.6207,0.1724,0.4108,1.0,node2vec
2019,Modern Pathology,1.2059,0.4559,0.8636,1.0,node2vec
2019,Molecular Cancer Research,0.4348,0.1739,0.3785,1.0,node2vec
2019,Molecular Cancer Therapeutics,1.0625,0.2188,0.768,1.0,node2vec
2019,Molecular Cell,0.9524,0.4762,0.6631,1.0,node2vec
2019,Molecular Metabolism,0.5625,0.3125,0.4948,1.0,node2vec
2019,Molecular Neurobiology,0.5385,0.1538,0.3556,1.0,node2vec
2019,Molecular Neurodegeneration,0.6875,0.375,0.5797,1.0,node2vec
2019,Molecular Nutrition & Food Research,0.4286,0.1429,0.3079,1.0,node2vec
2019,Molecular Pharmaceutics,0.7619,0.619,0.6971,1.0,node2vec
2019,Molecular Psychiatry,1.1111,0.2889,0.8041,1.0,node2vec
2019,Molecular Therapy,1.5156,0.4688,1.06,1.0,node2vec
2019,Molecules,0.2222,0.0794,0.1501,1.0,node2vec
2019,Movement Disorders,0.8103,0.1897,0.4573,1.0,node2vec
2019,Multiple Sclerosis Journal,0.8636,0.3409,0.4924,1.0,node2vec
2019,Nature,4.4076,1.1754,2.3668,1.0,node2vec
2019,Nature Biomedical Engineering,0.8485,0.2424,0.5585,1.0,node2vec
2019,Nature Cell Biology,1.6098,0.4146,0.8813,1.0,node2vec
2019,Nature Chemical Biology,0.9333,0.2667,0.5601,1.0,node2vec
2019,Nature Communications,0.8926,0.3237,0.6004,1.0,node2vec
2019,Nature Genetics,2.54,0.74,1.6558,1.0,node2vec
2019,Nature Immunology,1.3478,0.6087,0.8081,1.0,node2vec
2019,Nature Medicine,1.942,1.029,1.493,1.0,node2vec
2019,Nature Microbiology,0.8868,0.3396,0.5756,1.0,node2vec
2019,Nature Neuroscience,1.5938,0.5938,1.0587,1.0,node2vec
2019,Nephrology Dialysis Transplantation,0.2564,0.1026,0.1871,1.0,node2vec
2019,Neuro-Oncology,1.3279,0.4262,0.8173,1.0,node2vec
2019,NeuroImage,1.2393,0.5897,1.0119,1.0,node2vec
2019,NeuroImage Clinical,0.6207,0.3448,0.4156,1.0,node2vec
2019,Neurobiology of Aging,0.6122,0.3061,0.4517,1.0,node2vec
2019,Neurobiology of Disease,0.8621,0.3793,0.6274,1.0,node2vec
2019,Neurology,1.0141,0.3592,0.689,1.0,node2vec
2019,Neurology Neuroimmunology & Neuroinflammation,0.8621,0.4138,0.6887,1.0,node2vec
2019,Neuron,1.3696,0.5435,0.9612,1.0,node2vec
2019,Neuropharmacology,0.619,0.1429,0.4317,1.0,node2vec
2019,Neuropsychopharmacology,0.7097,0.3548,0.4887,1.0,node2vec
2019,Neurosurgery,0.325,0.025,0.1407,1.0,node2vec
2019,Neurosurgical FOCUS,0.68,0.04,0.4727,1.0,node2vec
2019,New England Journal of Medicine,5.0951,2.1829,3.5409,1.0,node2vec
2019,Nicotine & Tobacco Research,1.2083,1.0,1.1602,1.0,node2vec
2019,Nucleic Acids Research,1.3333,0.6667,0.9687,1.0,node2vec
2019,Nutrients,0.3175,0.1693,0.2291,1.0,node2vec
2019,Obesity,0.6296,0.2222,0.3949,1.0,node2vec
2019,Obesity Surgery,1.0465,0.7674,0.9468,1.0,node2vec
2019,Obstetrics and Gynecology,1.2143,0.5918,0.9198,1.0,node2vec
2019,OncoImmunology,0.7011,0.2989,0.4958,1.0,node2vec
2019,Oncogene,0.4416,0.1818,0.3322,1.0,node2vec
2019,Oncotarget,0.8955,0.2736,0.5867,1.0,node2vec
2019,Open Forum Infectious Diseases,0.3636,0.1364,0.1364,1.0,node2vec
2019,Ophthalmology,1.0455,0.4924,0.7651,1.0,node2vec
2019,Oral Oncology,0.5714,0.2,0.3312,1.0,node2vec
2019,Orthopaedic Journal of Sports Medicine,0.4118,0.0588,0.2933,1.0,node2vec
2019,Osteoarthritis and Cartilage,0.7619,0.2143,0.4997,1.0,node2vec
2019,Osteoporosis International,0.8462,0.2308,0.6065,1.0,node2vec
2019,Otolaryngology,0.25,0.05,0.1592,1.0,node2vec
2019,Oxidative Medicine and Cellular Longevity,0.3415,0.0976,0.2191,1.0,node2vec
2019,PEDIATRICS,0.907,0.3876,0.6696,1.0,node2vec
2019,PLoS Biology,0.5417,0.1667,0.2863,1.0,node2vec
2019,PLoS Genetics,0.5,0.1,0.2345,1.0,node2vec
2019,PLoS Medicine,1.0602,0.3308,0.6809,1.0,node2vec
2019,PLoS ONE,0.537,0.1767,0.3442,1.0,node2vec
2019,PLoS Pathogens,1.3178,0.6822,1.0072,1.0,node2vec
2019,PLoS neglected tropical diseases,0.6692,0.2154,0.4431,1.0,node2vec
2019,Pain,0.6567,0.2687,0.4542,1.0,node2vec
2019,Parasites & Vectors,0.3667,0.0667,0.2924,1.0,node2vec
2019,Pediatric Blood & Cancer,1.0952,0.381,0.6854,1.0,node2vec
2019,Pediatric Critical Care Medicine,0.5238,0.3333,0.4054,1.0,node2vec
2019,Pediatric Diabetes,0.381,0.2381,0.3541,1.0,node2vec
2019,PeerJ,0.2727,0.0909,0.217,1.0,node2vec
2019,Physics in Medicine and Biology,0.6667,0.2083,0.3424,1.0,node2vec
2019,Phytomedicine,0.1333,0.1,0.1,1.0,node2vec
2019,Plastic & Reconstructive Surgery,1.0161,0.2903,0.7088,1.0,node2vec
2019,Preventive Medicine,0.8974,0.4103,0.731,1.0,node2vec
2019,Proceedings of the National Academy of Sciences,0.8671,0.3243,0.5919,1.0,node2vec
2019,Psycho-Oncology,0.28,0.04,0.1028,1.0,node2vec
2019,Psychological Medicine,0.7143,0.3714,0.563,1.0,node2vec
2019,PubMed,0.9601,0.1694,0.6152,1.0,node2vec
2019,Public Health Nutrition,2.2188,1.7188,2.0127,1.0,node2vec
2019,Radiology,1.2138,0.3931,0.7858,1.0,node2vec
2019,Radiotherapy and Oncology,0.6957,0.2174,0.4526,1.0,node2vec
2019,Redox Biology,0.7736,0.4151,0.6166,1.0,node2vec
2019,Regional Anesthesia & Pain Medicine,1.8182,0.9545,1.3991,1.0,node2vec
2019,Reproductive Health,1.0682,0.5909,0.869,1.0,node2vec
2019,Respiratory Medicine,0.24,0.08,0.2038,1.0,node2vec
2019,Respiratory Research,0.4324,0.1622,0.3033,1.0,node2vec
2019,Resuscitation,0.6444,0.2444,0.457,1.0,node2vec
2019,Retina,0.875,0.575,0.7012,1.0,node2vec
2019,Scandinavian Journal of Medicine and Science in Sports,0.4333,0.2667,0.3525,1.0,node2vec
2019,Schizophrenia Bulletin,0.45,0.1,0.3347,1.0,node2vec
2019,Schizophrenia Research,0.3043,0.087,0.2194,1.0,node2vec
2019,Science,3.7712,1.0847,2.1934,1.0,node2vec
2019,Science Advances,0.4667,0.2444,0.3495,1.0,node2vec
2019,Science Translational Medicine,1.5402,0.2759,0.7942,1.0,node2vec
2019,Scientific Reports,0.6678,0.2232,0.4316,1.0,node2vec
2019,Sensors,0.4483,0.069,0.334,1.0,node2vec
2019,Social Science & Medicine,0.15,0.1,0.1429,1.0,node2vec
2019,Spine,0.4286,0.125,0.2702,1.0,node2vec
2019,Sports Medicine,0.84,0.28,0.6185,1.0,node2vec
2019,Stem Cell Reports,0.82,0.36,0.6078,1.0,node2vec
2019,Stem Cell Research & Therapy,0.4321,0.1235,0.2599,1.0,node2vec
2019,Stem Cells Translational Medicine,0.3929,0.1071,0.2446,1.0,node2vec
2019,Stroke,0.6902,0.2554,0.521,1.0,node2vec
2019,Supportive Care in Cancer,0.3902,0.0732,0.2145,1.0,node2vec
2019,Surgery,0.3571,0.1429,0.2912,1.0,node2vec
2019,Surgery for Obesity and Related Diseases,1.12,0.24,0.8109,1.0,node2vec
2019,Surgical Endoscopy,0.6575,0.2192,0.4272,1.0,node2vec
2019,The American Journal of Cardiology,0.5909,0.2727,0.4825,1.0,node2vec
2019,The American Journal of Gastroenterology,1.0972,0.2639,0.6342,1.0,node2vec
2019,The American Journal of Human Genetics,0.6765,0.2647,0.4932,1.0,node2vec
2019,The American Journal of Medicine,1.52,0.64,1.0461,1.0,node2vec
2019,The American Journal of Sports Medicine,0.8531,0.3566,0.5651,1.0,node2vec
2019,The American Journal of Surgical Pathology,1.2073,0.4878,0.916,1.0,node2vec
2019,The Annals of Thoracic Surgery,0.6552,0.3103,0.4839,1.0,node2vec
2019,The Bone & Joint Journal,0.9565,0.2826,0.6907,1.0,node2vec
2019,The EMBO Journal,0.8049,0.3902,0.4953,1.0,node2vec
2019,The FASEB Journal,0.5319,0.2128,0.3819,1.0,node2vec
2019,The Journal of Allergy and Clinical Immunology In Practice,0.6786,0.1071,0.3861,1.0,node2vec
2019,The Journal of Arthroplasty,0.6583,0.35,0.5207,1.0,node2vec
2019,The Journal of Cell Biology,0.6333,0.4333,0.5614,1.0,node2vec
2019,The Journal of Clinical Endocrinology & Metabolism,0.75,0.3235,0.5144,1.0,node2vec
2019,The Journal of Experimental Medicine,1.9286,0.4821,1.0768,1.0,node2vec
2019,The Journal of Headache and Pain,0.375,0.2083,0.2454,1.0,node2vec
2019,The Journal of Heart and Lung Transplantation,0.7037,0.2222,0.4737,1.0,node2vec
2019,The Journal of Immunology,0.6296,0.2778,0.452,1.0,node2vec
2019,The Journal of Infectious Diseases,0.7553,0.3191,0.5446,1.0,node2vec
2019,The Journal of Nutritional Biochemistry,0.3333,0.0952,0.1538,1.0,node2vec
2019,The Journal of Pathology,1.1667,0.375,0.8012,1.0,node2vec
2019,The Journal of Pediatrics,0.625,0.2125,0.4633,1.0,node2vec
2019,The Journal of Physiology,1.1818,0.5,0.6506,1.0,node2vec
2019,The Journal of Rheumatology,0.5833,0.1667,0.2542,1.0,node2vec
2019,The Journal of Strength and Conditioning Research,0.6333,0.3833,0.5188,1.0,node2vec
2019,"The Journal of Trauma: Injury, Infection, and Critical Care",0.6667,0.1429,0.4759,1.0,node2vec
2019,The Journal of Urology,1.0625,0.4062,0.7684,1.0,node2vec
2019,The Journals of Gerontology Series A,0.8148,0.3333,0.6101,1.0,node2vec
2019,The Lancet,3.852,1.568,2.675,1.0,node2vec
2019,The Lancet Child & Adolescent Health,0.7143,0.4286,0.6267,1.0,node2vec
2019,The Lancet Diabetes & Endocrinology,2.4923,1.6,2.0395,1.0,node2vec
2019,The Lancet Global Health,0.7353,0.2941,0.5121,1.0,node2vec
2019,The Lancet HIV,1.7647,0.9118,1.3945,1.0,node2vec
2019,The Lancet Haematology,0.7609,0.2826,0.5598,1.0,node2vec
2019,The Lancet Infectious Diseases,1.6044,0.8791,1.3293,1.0,node2vec
2019,The Lancet Neurology,1.1194,0.2388,0.6299,1.0,node2vec
2019,The Lancet Oncology,3.0226,1.2542,2.1649,1.0,node2vec
2019,The Lancet Psychiatry,0.6364,0.2121,0.3849,1.0,node2vec
2019,The Lancet Public Health,0.8462,0.1923,0.4879,1.0,node2vec
2019,The Lancet Respiratory Medicine,1.3059,0.6588,0.9794,1.0,node2vec
2019,The Laryngoscope,0.5,0.125,0.233,1.0,node2vec
2019,The Oncologist,0.8333,0.2778,0.5501,1.0,node2vec
2019,The Spine Journal,0.3684,0.1316,0.2593,1.0,node2vec
2019,The journal of nutrition health & aging,0.2857,0.1429,0.2304,1.0,node2vec
2019,Theranostics,0.5902,0.3443,0.4832,1.0,node2vec
2019,Thorax,1.2449,0.2857,0.7507,1.0,node2vec
2019,Thrombosis and Haemostasis,0.9231,0.4231,0.7615,1.0,node2vec
2019,Thyroid,0.9333,0.4222,0.6642,1.0,node2vec
2019,Tobacco Control,2.4054,1.7568,2.1142,1.0,node2vec
2019,Translational Psychiatry,0.7083,0.3333,0.3646,1.0,node2vec
2019,Transplantation,1.2059,0.4706,0.8043,1.0,node2vec
2019,Trends in Food Science & Technology,1.2759,0.6897,0.8728,1.0,node2vec
2019,Ultrasound in Obstetrics and Gynecology,1.1892,0.7568,1.0292,1.0,node2vec
2019,Unknown,0.8365,0.1824,0.4209,1.0,node2vec
2019,Vaccine,0.6042,0.2917,0.4683,1.0,node2vec
2019,World Journal of Gastroenterology,0.75,0.25,0.4926,1.0,node2vec
2019,World Neurosurgery,0.4773,0.1136,0.3118,1.0,node2vec
2019,World Psychiatry,2.2083,0.8333,1.4394,1.0,node2vec
2019,eLife,1.125,0.5329,0.8525,1.0,node2vec
2019,mBio,0.9341,0.3516,0.5984,1.0,node2vec
2019,mSphere,0.9048,0.4286,0.7841,1.0,node2vec
2019,The Lancet. Gastroenterology & hepatology,0.9737,0.6053,0.7743,1.0,node2vec
2020,ACS Applied Materials & Interfaces,0.8393,0.3929,0.6065,1.0,node2vec
2020,ACS Nano,0.4255,0.0638,0.2323,1.0,node2vec
2020,AIDS,0.6667,0.25,0.4369,1.0,node2vec
2020,AIDS and Behavior,0.75,0.3929,0.6383,1.0,node2vec
2020,Academic Medicine,0.6757,0.0541,0.3856,1.0,node2vec
2020,Acta Biomaterialia,0.525,0.1875,0.3139,1.0,node2vec
2020,Acta Neuropathologica,1.6778,1.0333,1.4359,1.0,node2vec
2020,Acta Neuropathologica Communications,0.9298,0.4912,0.7223,1.0,node2vec
2020,Addiction,1.381,0.7857,1.1112,1.0,node2vec
2020,Addictive Behaviors,0.7188,0.4062,0.5466,1.0,node2vec
2020,Advanced Functional Materials,0.7083,0.375,0.5075,1.0,node2vec
2020,Advanced Healthcare Materials,0.4091,0.0909,0.2028,1.0,node2vec
2020,Advanced Materials,0.3182,0.1818,0.2644,1.0,node2vec
2020,Advanced Science,1.35,0.35,0.7037,1.0,node2vec
2020,Advances in Therapy,0.8,0.25,0.6039,1.0,node2vec
2020,Age and Ageing,2.619,2.3333,2.4823,1.0,node2vec
2020,Aging,0.413,0.1739,0.2216,1.0,node2vec
2020,Aging Cell,1.1111,0.4074,0.7462,1.0,node2vec
2020,Alimentary Pharmacology & Therapeutics,0.5957,0.2979,0.4593,1.0,node2vec
2020,Allergy,1.1042,0.3333,0.6752,1.0,node2vec
2020,Alzheimer s & Dementia,2.1039,0.7273,1.4553,1.0,node2vec
2020,Alzheimer s Research & Therapy,0.7885,0.4615,0.6065,1.0,node2vec
2020,American Heart Journal,1.4444,0.3704,0.8915,1.0,node2vec
2020,American Journal of Clinical Nutrition,0.46,0.1,0.2489,1.0,node2vec
2020,American Journal of Hematology,0.975,0.35,0.714,1.0,node2vec
2020,American Journal of Kidney Diseases,0.4194,0.0645,0.1808,1.0,node2vec
2020,American Journal of Neuroradiology,0.8333,0.1333,0.3836,1.0,node2vec
2020,American Journal of Obstetrics and Gynecology,0.7736,0.4151,0.5895,1.0,node2vec
